Date,UPROSIM,LTTSIM,LTT,LTTx2,LTTx3,SPY,SPYx2,SPYx3,UPRO,TMF
2016-11-01,12.0692845,33.93919876,3715.28035,73.31513866,73.53189057,212.55,18.36620865,16.53350648,23.17,24.01
2016-11-02,11.82789881,33.93919876,3720.00381,73.71886162,73.79483956,211.01,18.10189133,16.17577338,22.7,24.08
2016-11-03,11.60316873,34.41434754,3698.64275,72.94734796,72.50603196,209.74,17.88578846,15.8853081,22.27,24.42
2016-11-04,11.46393071,33.62281755,3717.6564,73.25149693,73.60696608,208.78,17.72383292,15.66875831,21.97,23.82
2016-11-07,11.40661105,34.46338799,3697.21747,72.79761338,72.37541156,208.55,17.68654074,15.61852884,21.87,24.46
2016-11-08,12.15944738,33.60180329,3681.54396,71.76177346,71.43772218,213.15,18.46852156,16.65357481,23.31,23.84
2016-11-09,12.3175202,33.13137804,3531.98861,65.6336934,62.71467003,214.11,18.63671341,16.88024359,23.62,23.5
2016-11-10,12.72399837,29.25500681,3503.77308,61.71266926,61.19673681,216.38,19.03373617,17.41881261,24.43,20.58
2016-11-11,12.80034236,27.99704152,3503.77308,61.19673681,61.18216616,216.92,19.13062598,17.55095233,24.58,19.66
2016-11-14,12.74914099,27.5770859,3461.38127,59.70169199,58.94688773,216.42,19.04433178,17.43132881,24.41,19.32
2016-11-15,12.74914099,27.02554418,3462.90672,58.99884417,59.01078742,216.59,19.07614011,17.47413554,24.46,18.97
2016-11-16,13.04237123,27.34985071,3488.10366,59.86954071,60.28486717,218.28,19.37572571,17.88490859,25.03,19.22
2016-11-17,12.99020175,28.00624713,3452.68109,59.06045119,58.43388966,217.87,19.30486023,17.78590207,24.9,19.75
2016-11-18,13.17206457,26.91400349,3435.29356,57.84534935,57.53716636,218.99,19.50525562,18.06196145,25.27,18.87
2016-11-21,13.07986012,26.59103545,3437.14007,57.59902014,57.61624771,218.5,19.41990288,17.94250995,25.1,18.71
2016-11-22,13.36761704,26.77717269,3437.98166,57.64446259,57.64485188,220.15,19.71512777,18.35076787,25.66,18.85
2016-11-23,13.46119036,26.69684118,3429.26243,57.35246014,57.19253931,220.58,19.79409935,18.4601173,25.81,18.83
2016-11-25,13.50157393,26.42987276,3431.99123,57.28356005,57.31545314,220.7,19.81759983,18.4920767,25.86,18.61
2016-11-28,13.66359282,26.42987276,3453.47726,58.03310157,58.37827924,221.52,19.9668285,18.70003044,26.16,18.67
2016-11-29,13.44497533,27.01132996,3469.35657,58.91513339,59.16966087,220.48,19.78132738,18.43850489,25.79,19.1
2016-11-30,13.51220021,27.20040927,3432.57589,57.91507644,57.27369622,220.91,19.86044847,18.54821541,25.93,19.3
2016-12-01,13.41761481,26.24839495,3387.25321,55.76124755,54.99138663,220.38,19.76712169,18.41655471,25.73,18.27
2016-12-02,13.27002105,25.53968829,3409.20954,55.70429999,56.04766348,219.57,19.6237758,18.21531329,25.43,17.83
2016-12-05,13.28329107,25.97386299,3414.1188,56.20908069,56.27644462,219.68,19.64538481,18.24449684,25.48,18.2
2016-12-06,13.52239031,25.8959414,3399.54043,55.79584105,55.54214012,221,19.88342177,18.57518612,25.91,18.15
2016-12-07,13.65761421,25.8959414,3427.97135,56.47115636,56.92244017,221.7,20.01135266,18.75353519,26.19,18.12
2016-12-08,14.20391878,26.41386023,3395.85754,55.85592225,55.30911033,224.6,20.53686451,19.491326,27.19,18.54
2016-12-09,14.30334621,25.5686167,3356.35471,54.02232703,53.36576655,225.15,20.63948316,19.63645062,27.4,17.91
2016-12-12,14.56080644,24.67371511,3355.19081,53.32875472,53.29754267,226.51,20.89087291,19.99423576,27.89,17.26
2016-12-13,14.51712402,24.72306254,3362.27364,53.5225656,53.62238717,226.25,20.84498615,19.92736803,27.81,17.31
2016-12-14,14.8074665,25.04446236,3358.79048,53.51128655,53.442969,227.76,21.12529437,20.3283327,28.34,17.52
2016-12-15,14.45208731,24.2179951,3357.67236,53.40738735,53.37687201,225.88,20.77864098,19.82696076,27.7,16.94
2016-12-16,14.62551235,24.41173906,3337.21764,52.7265352,52.38865801,226.81,20.95180325,20.07382422,27.98,17.17
2016-12-19,14.55238479,24.28968037,3370.95961,53.44804143,53.96525966,225.04,20.62687072,19.60585399,27.86,17.06
2016-12-20,14.6396991,25.01837078,3353.4323,53.40407475,53.11063342,225.53,20.71874255,19.73586783,28.01,17.61
2016-12-21,14.80073579,24.64309521,3368.76925,53.59643725,53.82669378,226.4,20.88064639,19.96622382,28.31,17.35
2016-12-22,14.69713064,24.96345545,3365.07124,53.70851907,53.63661584,225.77,20.76650934,19.80152543,28.1,17.56
2016-12-23,14.62364499,24.88856509,3375.1514,53.95795565,54.10585493,225.38,20.69682447,19.70087311,27.97,17.49
2016-12-27,14.68213957,24.98811935,3360.82744,53.64661029,53.40410562,225.71,20.75948606,19.78936525,28.05,17.57
2016-12-28,14.78491454,24.71325003,3391.32277,54.37325732,54.84511791,226.27,20.86455658,19.93862428,28.26,17.42
2016-12-29,14.41529168,25.23222828,3393.84684,54.92675739,54.95451877,224.4,20.52175777,19.44625626,27.59,17.77
2016-12-30,14.40087639,25.43408611,3413.84917,55.60229015,55.91309143,224.35,20.51464849,19.43518662,27.54,17.98
2017-01-03,14.19926412,25.86646557,3417.62808,56.03687577,56.08545531,223.53,20.36672146,19.22400769,27.26,18.09
2017-01-04,14.55424572,26.04753083,3421.67456,56.21826594,56.27131757,225.24,20.68035198,19.66710465,27.85,18.27
2017-01-05,14.81622214,26.30800614,3471.36681,57.90575027,58.70956868,226.58,20.92846711,20.02006695,28.35,18.5
2017-01-06,14.7865897,27.43925041,3448.68241,57.94226784,57.54463895,226.4,20.8972913,19.97433995,28.26,19.36
2017-01-09,14.94924219,26.67095139,3471.35496,58.30126629,58.66587885,227.21,21.04889453,20.19071043,28.58,18.79
2017-01-10,14.78480052,27.33772518,3469.39388,58.59959437,58.55248407,226.46,20.91202166,19.99277026,28.31,19.28
2017-01-11,14.78480052,27.255712,3477.88216,58.83899514,58.96830961,226.46,20.91409627,19.99475367,28.26,19.22
2017-01-12,14.91786373,27.44650199,3475.68151,58.89368453,58.84233192,227.1,21.03438199,20.16625917,28.49,19.42
2017-01-13,14.81343868,27.30926948,3466.36175,58.52676997,58.35497892,226.53,20.93088003,20.01641345,28.31,19.28
2017-01-17,14.88750587,26.95424897,3497.15624,59.3918077,59.89632805,227.05,21.02905024,20.15624234,28.48,19.02
2017-01-18,14.75351832,27.6820137,3462.72454,58.7168941,58.11291609,226.25,20.88294672,19.94518325,28.22,19.62
2017-01-19,14.84203943,26.65777919,3434.44304,57.16365177,56.6751832,226.75,20.97731876,20.0793952,28.37,18.86
2017-01-20,14.678777,26.17793917,3427.4977,56.44595918,56.31785308,225.91,20.82397803,19.85823361,28.07,18.48
2017-01-23,14.82556477,26.04704947,3462.07417,57.45411792,58.00884132,226.74,20.97905972,20.07908288,28.36,18.39
2017-01-24,14.70696025,26.77636685,3422.54798,56.68427785,56.00818449,226.15,20.87196178,19.92433155,28.14,18.93
2017-01-25,15.00109945,26.16051042,3392.60798,55.02828002,54.5249925,227.6,21.14168083,20.30955311,28.68,18.52
2017-01-26,15.36112584,25.29721357,3401.62249,54.81474957,54.94664597,229.57,21.50976338,20.83893815,29.37,17.78
2017-01-27,15.33040359,25.49959128,3419.28027,55.51710068,55.7892455,229.33,21.46692326,20.77564838,29.31,18
2017-01-30,15.29974278,25.75458719,3411.17465,55.52474164,55.37920655,228.97,21.40165578,20.67986922,29.2,18.16
2017-01-31,15.02434741,25.49704132,3427.95179,55.92394835,56.18313372,227.55,21.13832627,20.29717064,28.68,18.02
2017-02-01,14.97927437,26.18546144,3413.08948,55.69595584,55.43898996,227.53,21.13670751,20.29383233,28.66,18.36
2017-02-02,14.99425364,25.79267952,3414.39615,55.48143857,55.48946312,227.62,21.15552575,20.31992742,28.68,18.08
2017-02-03,15.02424215,25.71530148,3396.51188,54.90816646,54.60430636,227.77,21.18550721,20.36211536,28.72,18.04
2017-02-06,15.35477548,25.63815557,3435.8706,55.86981384,56.48956656,229.34,21.47966888,20.7851986,29.29,18.03
2017-02-07,15.24729205,26.09964237,3453.28072,57.06205036,57.33484237,228.93,21.40499973,20.67578511,29.17,18.36
2017-02-08,15.26253934,26.62163522,3486.5419,58.43931354,58.97789798,228.94,21.40899325,20.68054573,29.15,18.73
2017-02-09,15.30832696,27.55339245,3457.01847,57.97906883,57.4656119,229.24,21.46722529,20.76389592,29.27,19.49
2017-02-10,15.58387685,26.72679068,3452.03024,57.29977437,57.20317332,230.6,21.72406991,21.13551043,29.77,18.83
2017-02-13,15.75529949,26.64661031,3439.41617,56.78512088,56.56247486,231.51,21.89768131,21.38782379,30.12,18.8
2017-02-14,16.00738428,26.38014421,3422.01105,55.99000755,55.69030664,232.77,22.13821125,21.73915718,30.58,18.6
2017-02-15,16.21548028,25.85254132,3403.96523,55.10294603,54.79600613,233.7,22.31730776,22.00188113,30.97,18.18
2017-02-16,16.45871248,25.51645828,3427.69318,55.5599369,55.92885562,234.92,22.5525309,22.34863761,31.43,17.91
2017-02-17,16.42579506,25.89920516,3439.48617,56.31370245,56.49280947,234.72,22.51636789,22.29377495,31.37,18.24
2017-02-21,16.50792403,26.28769324,3438.75524,56.46879874,56.44334271,235.09,22.58958884,22.40141476,31.5,18.55
2017-02-22,16.80506667,26.15625477,3440.3909,56.49703779,56.51044644,236.49,22.86087938,22.80384956,32.04,18.45
2017-02-23,16.75465147,26.28703604,3449.19568,56.79969383,56.93086266,236.28,22.82254701,22.7453633,31.98,18.54
2017-02-24,16.78816077,26.49733233,3488.96499,58.24369112,58.88655038,236.44,22.8557203,22.79382672,32.06,18.71
2017-02-27,16.87210157,27.3717443,3471.22951,58.28787356,57.97451454,236.74,22.91598737,22.88285185,32.17,19.33
2017-02-28,16.92271788,26.8790529,3481.12893,58.30518358,58.45671465,237.11,22.98989139,22.99241253,32.31,18.97
2017-03-01,16.78733613,27.30911775,3419.40571,56.38374537,55.33334247,236.47,22.86806492,22.80851229,32.07,19.17
2017-03-02,17.47561692,25.94366186,3412.9361,55.12395804,55.00609123,239.78,23.51052721,23.76856473,33.37,18.23
2017-03-03,17.17853143,25.73611257,3413.79197,55.03367924,55.03437656,238.27,23.21674737,23.32187944,32.8,18.04
2017-03-06,17.19570996,25.86479313,3407.52938,54.8324558,54.71839199,238.42,23.24828227,23.36823914,32.83,18.17
2017-03-07,17.02375286,25.52855082,3400.74707,54.50057019,54.3786311,237.71,23.11212475,23.16178991,32.54,17.93
2017-03-08,16.87053908,25.27326531,3380.1145,53.71879319,53.37592695,237,22.97635352,22.95654653,32.25,17.75
2017-03-09,16.76931585,24.86889306,3356.9094,52.64305608,52.26391209,236.56,22.89331988,22.83096472,32.04,17.46
2017-03-10,16.80285448,24.29690852,3361.28896,52.40028333,52.45602516,236.86,22.95365662,22.92009082,32.16,17.04
2017-03-13,16.97088303,24.49128379,3350.47858,52.11861319,51.93741767,237.69,23.11680124,23.16331299,32.47,17.21
2017-03-14,17.00482479,24.05044068,3362.676,52.31557409,52.49228625,237.81,23.14243603,23.20069358,32.52,16.87
2017-03-15,16.83477655,24.36309641,3403.36298,53.76255588,54.38519254,236.9,22.96761895,22.93665701,32.19,17.14
2017-03-16,17.25564596,25.24016788,3388.9385,53.9241908,53.68074108,238.95,23.36739532,23.53437545,32.95,17.74
2017-03-17,17.16936773,24.9120457,3402.26367,54.10288211,54.3011715,238.48,23.27778905,23.39783819,32.82,17.48
2017-03-20,17.10069026,25.28572639,3416.0562,54.74143751,54.94864167,237.03,22.99703231,22.97337059,32.61,17.8
2017-03-21,16.99808612,25.61444083,3440.24108,55.72668877,56.10262931,236.77,22.94886253,22.9000507,32.49,18.05
2017-03-22,16.36915693,26.20357297,3462.67694,56.83438659,57.18690747,233.73,22.36183699,22.02024937,31.28,18.5
2017-03-23,16.46737187,26.54421942,3454.66845,56.92238335,56.77650536,234.28,22.46929661,22.17788427,31.47,18.71
2017-03-24,16.41796976,26.41149832,3469.19801,57.25408384,57.47935486,234.03,22.42357177,22.10908645,31.36,18.62
2017-03-27,16.36871585,26.62279031,3481.82847,57.89789003,58.09347206,233.86,22.39321925,22.06309952,31.3,18.82
2017-03-28,16.3196097,27.02213216,3463.71024,57.48887542,57.17274532,233.62,22.34947849,21.99736122,31.18,19.08
2017-03-29,16.67864111,26.48168952,3475.98352,57.57791612,57.76688895,235.32,22.67695992,22.47975299,31.83,18.69
2017-03-30,16.74535568,26.95835993,3456.65847,57.12456829,56.78965394,235.54,22.72161087,22.5450319,31.98,19.03
2017-03-31,16.89606388,26.33831765,3463.3503,57.00953491,57.10595405,236.29,22.86856405,22.76263032,32.23,18.58
2017-04-03,16.77779143,26.73339242,3486.1326,57.85725257,58.21930517,235.74,22.76437281,22.60593833,32,18.72
2017-04-04,16.69390247,27.4819274,3481.48679,58.06413275,57.97268479,235.33,22.6874474,22.49023195,31.88,19.29
2017-04-05,16.72729028,27.06969849,3475.0395,57.75796807,57.63680669,235.48,22.71862022,22.53546914,31.93,18.97
2017-04-06,16.57674467,27.25918638,3483.89993,57.93072387,58.0639594,234.78,22.58580497,22.3367345,31.61,19.12
2017-04-07,16.69278188,27.17740882,3478.3327,57.87838839,57.77177813,235.44,22.71502945,22.52732567,31.87,19.07
2017-04-10,16.64270353,26.82410251,3486.86798,58.0553038,58.18331145,235.2,22.67097298,22.46066962,31.78,18.81
2017-04-11,16.67598894,27.14599174,3520.79216,59.31545706,59.86767669,235.34,22.70021133,22.5030062,31.83,19.08
2017-04-12,16.60928498,27.90607951,3521.73635,59.89978677,59.9015876,235.06,22.64844737,22.42491857,31.71,19.64
2017-04-13,16.42658285,28.3246707,3549.1373,60.83371894,61.28552233,234.03,22.45220959,22.13235471,31.31,19.94
2017-04-17,16.09805119,28.60791741,3533.65159,60.7507164,60.46872165,232.51,22.16278756,21.7033085,30.72,20.15
2017-04-18,16.50050247,28.23601448,3577.56251,61.97155074,62.70856797,234.57,22.55770348,22.28232473,31.49,19.96
2017-04-19,16.35199795,29.36545506,3565.2721,62.27770813,62.04734759,233.87,22.42530868,22.08505162,31.19,20.75
2017-04-20,16.27023796,28.86624232,3548.18134,61.45247781,61.14026973,233.44,22.3450698,21.965424,31.03,20.38
2017-04-21,16.64445343,28.5775799,3547.8762,61.12975373,61.10993852,235.34,22.71102572,22.50394185,31.76,20.16
2017-04-24,16.49465335,28.49184716,3530.26213,60.50315595,60.18521467,234.59,22.56852423,22.2910224,31.49,20.14
2017-04-25,17.02248226,28.06446945,3499.07897,59.12197058,58.57601872,237.17,23.06717643,23.02869787,32.49,19.86
2017-04-26,17.32888694,27.16640643,3505.21839,58.78157154,58.87040128,238.55,23.3379027,23.43296757,33.06,19.15
2017-04-27,17.31155805,27.49240331,3508.41761,58.97786355,59.01757793,238.4,23.31086826,23.39108839,33.01,19.45
2017-04-28,17.34618117,27.49240331,3516.99846,59.30626704,59.43655979,238.6,23.35229305,23.45227912,33.09,19.44
2017-05-01,17.24210408,27.87729695,3485.16505,58.36060346,57.80847374,238.08,23.25282271,23.30127148,32.89,19.55
2017-05-02,17.3283146,27.18036453,3503.34185,58.41147133,58.6992062,238.68,23.37233127,23.479752,33.1,19.04
2017-05-03,17.38029955,27.5065289,3515.20385,59.09670665,59.28148088,238.77,23.39227615,23.50864214,33.15,19.35
2017-05-04,17.32815865,27.56154196,3487.64498,58.35195833,57.87308241,238.48,23.33777426,23.42531653,33.05,19.39
2017-05-05,17.36281497,27.14811883,3493.0398,58.05212292,58.12786387,238.76,23.3948914,23.51015164,33.11,19.11
2017-05-08,17.57116875,27.20241507,3479.73024,57.68489365,57.44956858,239.7,23.58142406,23.79016296,33.53,19.13
2017-05-09,17.57116875,26.7127716,3466.61,57.01634412,56.78605342,239.66,23.57589318,23.78061312,33.51,18.84
2017-05-10,17.51845524,26.7127716,3464.75689,56.72534235,56.68146632,239.44,23.53494827,23.71748285,33.42,18.82
2017-05-11,17.58852906,26.57920774,3467.36848,56.7669146,56.79614315,239.87,23.62181389,23.8476154,33.57,18.76
2017-05-12,17.48299789,26.57920774,3492.96664,57.63474843,58.04052818,239.38,23.52764931,23.70383542,33.39,18.75
2017-05-15,17.41306589,27.19052952,3487.71148,57.86588451,57.7647435,238.98,23.45135478,23.58736085,33.22,19.16
2017-05-16,17.65684882,26.97300528,3496.66423,58.06130089,58.19582607,240.3,23.71274723,23.98055344,33.71,19.03
2017-05-17,17.62153512,27.24273534,3555.21065,60.14463045,61.10517649,240.08,23.67168059,23.91706827,33.64,19.22
2017-05-18,16.66997222,28.41417296,3551.61894,60.98171147,60.90543011,235.82,22.83396433,22.6462815,31.87,20.05
2017-05-19,16.85334192,28.4710013,3551.9734,60.91758712,60.90916434,236.77,23.02020269,22.92221954,32.2,20.12
2017-05-22,17.19040876,28.61335631,3548.0443,60.77441209,60.69253378,238.31,23.32194255,23.37176584,32.83,20.27
2017-05-23,17.44826489,28.38444946,3531.33523,60.12088602,59.82061153,239.52,23.56108684,23.73008929,33.35,20.12
2017-05-24,17.53550621,27.81676047,3538.47534,60.06251762,60.16922766,240.05,23.66769426,23.88997036,33.56,19.68
2017-05-25,17.65825475,28.23401188,3546.63086,60.44658517,60.57093791,240.61,23.78046848,24.05953536,33.75,20.01
2017-05-26,17.90547032,28.2904799,3548.97933,60.65115434,60.6768409,241.76,24.01014604,24.40690121,34.23,20.04
2017-05-30,17.92337579,28.34706086,3568.78287,61.35400249,61.67813642,241.71,24.0025966,24.39417927,34.25,20.14
2017-05-31,17.86960566,28.77226677,3585.74375,62.26439538,62.54283959,241.5,23.96327043,24.33301763,34.16,20.42
2017-06-01,17.85173606,29.17507851,3578.53303,62.29129964,62.15063851,241.44,23.95374053,24.31729521,34.11,20.56
2017-06-02,18.26232599,29.17507851,3614.59583,63.40328927,64.01481687,243.36,24.33709089,24.89984192,34.9,20.6
2017-06-05,18.46321157,30.10868102,3598.14052,63.43196684,63.12530019,244.17,24.50151255,25.15094222,35.24,21.31
2017-06-06,18.38935873,29.59683344,3616.87881,63.78278434,64.09649659,243.99,24.46781865,25.09781418,35.19,20.9
2017-06-07,18.24224386,30.04078594,3600.92442,63.53102533,63.23302863,243.21,24.31380601,24.85960203,34.88,21.2
2017-06-08,18.33345508,29.68029651,3590.59243,62.87016457,62.67367706,243.66,24.40619147,25.00005791,35.03,20.95
2017-06-09,18.35178853,29.38349355,3591.336,62.69963505,62.69769173,243.78,24.43265231,25.03947487,35.08,20.79
2017-06-12,18.31508496,29.23657608,3583.60711,62.42782917,62.27796987,243.41,24.36091028,24.92794706,34.93,20.69
2017-06-13,18.2601397,29.23657608,3587.73266,62.4213622,62.47823027,243.36,24.35331886,24.91505837,34.88,20.65
2017-06-14,18.51578166,29.23657608,3637.46244,64.21025935,65.06139812,244.55,24.59390424,25.28302467,35.39,20.7
2017-06-15,18.46023431,30.52298543,3634.47896,64.95467021,64.88581545,244.24,24.53399195,25.18938401,35.26,21.6
2017-06-16,18.34947291,30.3703705,3636.42319,64.95523555,64.9744966,243.77,24.44200255,25.04646439,35.04,21.55
2017-06-19,18.36782238,30.43111124,3633.21146,64.85972418,64.78686785,242.64,24.21782472,24.70063922,35.04,21.62
2017-06-20,18.82701794,30.27895568,3665.46838,65.93726872,66.49704371,244.66,24.62345845,25.31999486,35.93,21.53
2017-06-21,18.45047758,31.00565062,3671.66616,66.72191759,66.8185219,243.01,24.29377744,24.8102286,35.24,22.1
2017-06-22,18.41357662,31.22269017,3671.09871,66.79786852,66.77163265,242.95,24.2841911,24.79431275,35.17,22.26
2017-06-23,18.39516305,31.37880363,3677.16347,66.99224994,67.08666058,242.84,24.26461004,24.76309428,35.13,22.37
2017-06-26,18.48713886,31.28466721,3688.47183,67.49928303,67.68962125,243.13,24.32497093,24.85426734,35.28,22.36
2017-06-27,18.505626,31.66008322,3656.98553,66.53396881,65.94002602,243.29,24.35939987,24.90580164,35.31,22.61
2017-06-28,18.06149098,30.67862064,3637.65428,65.24289276,64.87862612,241.33,23.96932667,24.30633192,34.49,21.86
2017-06-29,18.54915123,30.37183444,3614.17551,64.04112469,63.60692668,243.49,24.40077469,24.96139743,35.35,21.63
2017-06-30,18.0668733,29.70365408,3599.52916,63.09139592,62.81848604,241.35,23.97428532,24.30572693,34.46,21.13
2017-07-03,18.15720767,29.61454312,3584.99444,62.31117019,62.04255548,241.8,24.06606441,24.44409318,34.62,20.95
2017-07-05,18.28430812,29.11109588,3591.85504,62.28001702,62.38397575,242.21,24.15006554,24.57086159,34.79,20.75
2017-07-06,18.37572966,29.25665136,3562.55461,61.36618562,60.84243722,242.77,24.26413337,24.74372586,35.02,20.78
2017-07-07,17.87958496,28.61300503,3543.55682,60.19353666,59.85460008,240.55,23.82277584,24.06737673,34.09,20.27
2017-07-10,18.21929708,28.18380996,3552.42117,60.15405747,60.28953506,242.11,24.1341272,24.53800516,34.71,19.92
2017-07-11,18.27395497,28.24017758,3553.08242,60.31197973,60.30884741,242.37,24.18835636,24.61949299,34.81,19.96
2017-07-12,18.23740706,28.38137846,3572.82119,60.97892614,61.29960625,242.19,24.15482825,24.56708321,34.73,20.07
2017-07-13,18.63863001,28.8638619,3556.58007,60.74230197,60.44905469,244.01,24.52026009,25.12336771,35.51,20.5
2017-07-14,18.75046179,28.43090397,3564.50581,60.71847277,60.83878918,244.42,24.60509343,25.2525014,35.68,20.08
2017-07-17,19.01296826,28.48776578,3574.74849,61.18843218,61.34876826,245.56,24.83705578,25.60834739,36.15,20.18
2017-07-18,19.01296826,28.68718014,3602.10193,62.28763143,62.74245616,245.53,24.8334511,25.60150221,36.16,20.31
2017-07-19,19.05099419,29.40435964,3605.17637,62.84955914,62.88817194,245.66,24.86221172,25.64470748,36.21,20.85
2017-07-20,19.3558101,29.46316836,3611.33633,63.10307884,63.19555891,246.99,25.13388558,26.06377192,36.8,20.9
2017-07-21,19.3558101,29.66941054,3632.61291,63.9402059,64.29748283,247.1,25.15876638,26.10118107,36.83,21.05
2017-07-24,19.33645429,30.02544347,3615.20338,63.68118322,63.3577245,246.88,25.11646319,26.03405465,36.75,21.32
2017-07-25,19.27844493,29.66513814,3568.44175,61.71869611,60.88409675,246.82,25.10674664,26.01765599,36.72,21.09
2017-07-26,19.45195093,28.50819776,3580.922,61.30996821,61.50840773,247.42,25.23130244,26.20997773,36.94,20.28
2017-07-27,19.47140288,28.70775514,3560.68592,60.81322975,60.4509959,247.43,25.2358451,26.21575592,36.97,20.37
2017-07-28,19.41298867,28.27713881,3581.22475,61.14838554,61.48268726,247.2,25.1914324,26.14524966,36.88,20.02
2017-07-31,19.33533672,28.75785017,3578.52094,61.38984891,61.32879099,246.91,25.13482544,26.05582739,36.71,20.39
2017-08-01,19.29666605,28.95915512,3608.97806,62.37274093,62.8801138,246.77,25.10881567,26.01409068,36.66,20.44
2017-08-02,19.43174271,29.53833823,3613.44094,63.03562952,63.09841592,247.32,25.22323148,26.19061175,36.87,20.86
2017-08-03,19.47060619,29.5974149,3636.81348,63.9146851,64.30779627,247.44,25.25021048,26.23133319,36.92,20.9
2017-08-04,19.35378256,30.45573994,3611.75243,63.42151441,62.9630621,246.96,25.1547515,26.08127983,36.74,21.57
2017-08-07,19.46990525,29.63343496,3617.45672,63.16194593,63.24639663,247.41,25.24891885,26.22643985,36.9,21.01
2017-08-08,19.56725478,29.78160213,3599.80916,62.62930863,62.30570596,247.87,25.34531241,26.37532715,37.1,21.07
2017-08-09,19.430284,29.48378611,3629.4759,63.33265327,63.83129224,247.26,25.22307885,26.18321728,36.87,20.88
2017-08-10,19.41085371,29.9260429,3648.77488,64.51011137,64.83432301,247.25,25.22354093,26.18263802,36.81,21.2
2017-08-11,18.59559786,30.64426793,3652.82013,64.97808142,65.03452388,243.76,24.51396919,25.07651065,35.28,21.74
2017-08-14,18.66998025,30.64426793,3643.33155,64.69665601,64.51223766,244.12,24.58880865,25.19010208,35.41,21.73
2017-08-15,19.23007965,30.18460391,3621.10268,63.72502732,63.31606209,246.54,25.07875348,25.94174144,36.45,21.46
2017-08-16,19.21084957,29.82238867,3641.38809,64.025455,64.3650762,246.51,25.07513808,25.93484493,36.45,21.16
2017-08-17,19.30690382,30.12061255,3657.42133,64.93188242,65.19996051,246.94,25.16510539,26.07313626,36.61,21.4
2017-08-18,18.41878625,30.69290419,3660.82531,65.32132436,65.36648248,243.09,24.38291208,24.85621724,34.92,21.85
2017-08-21,18.30827353,30.69290419,3670.11499,65.69822937,65.84853937,242.71,24.30909994,24.74211689,34.72,21.84
2017-08-22,18.36319835,30.90775452,3653.75633,65.26153113,64.95234879,242.9,24.3495712,24.80267788,34.83,22.02
2017-08-23,18.9140943,30.53686147,3678.40623,65.82874489,66.2514781,245.44,24.86123271,25.58322164,35.85,21.75
2017-08-24,18.72495336,31.11706183,3666.65434,65.82815341,65.60071691,244.56,24.68542429,25.31058159,35.5,22.19
2017-08-25,18.61260364,30.74365709,3677.9265,66.00406105,66.1901139,243.99,24.57280379,25.1361172,35.25,21.91
2017-08-28,18.70566666,31.11258098,3680.22708,66.27291907,66.2985621,244.56,24.69005364,25.31477694,35.49,22.16
2017-08-29,18.72437232,31.01924323,3684.9549,66.46890358,66.53828895,244.57,24.69452219,25.32039367,35.49,22.14
2017-08-30,18.78054544,31.32943567,3684.4106,66.51863238,66.49296164,244.85,24.7535159,25.40987102,35.59,22.36
2017-08-31,19.04347307,31.23544736,3699.70932,67.04515699,67.30542301,246.01,24.99051585,25.77353684,36.12,22.34
2017-09-01,19.36721212,31.73521452,3673.31014,66.3449108,65.8486296,247.49,25.29368173,26.24125573,36.73,22.51
2017-09-05,19.48341539,30.97356937,3725.7369,67.72825869,68.65239499,247.84,25.3677316,26.35519007,36.93,22.03
2017-09-06,19.03529684,32.39835356,3703.95233,67.84956702,67.43180722,246.06,25.00586346,25.78995156,36.1,23.03
2017-09-07,19.20661451,31.84758155,3734.15444,68.53148815,69.06527342,246.9,25.17907431,26.05663542,36.46,22.63
2017-09-08,19.20661451,32.77116141,3731.73891,68.97592026,68.91479957,246.87,25.17545338,26.04972223,36.44,23.33
2017-09-11,19.12978805,32.54176328,3694.85703,67.55258885,66.85507521,246.58,25.11880337,25.96050413,36.28,23.18
2017-09-12,19.74194127,31.43534333,3673.16248,66.06998893,65.66152792,249.21,25.65712509,26.79375675,37.43,22.35
2017-09-13,19.93936068,30.9009425,3660.84156,65.22102988,64.98514717,250.05,25.83263288,27.06735209,37.84,21.99
2017-09-14,19.9792394,30.59193307,3667.80398,65.23233289,65.3404531,250.17,25.85999001,27.10900654,37.91,21.74
2017-09-15,19.93928092,30.8978524,3672.58939,65.51095341,65.58064632,250.09,25.84601634,27.08568896,37.85,21.99
2017-09-18,20.05891661,30.8978524,3652.72551,64.87123617,64.50091666,249.19,25.66255608,26.79595587,38.02,22.01
2017-09-19,20.13915227,30.43438462,3647.33556,64.31056197,64.20002726,249.72,25.77426489,26.96959044,38.22,21.65
2017-09-20,20.19956973,30.22134392,3641.01238,63.97742733,63.85084164,249.97,25.82842819,27.05326548,38.31,21.45
2017-09-21,20.23996887,30.22134392,3648.45786,64.11197789,64.22734344,250.06,25.84958923,27.08517037,38.37,21.52
2017-09-22,20.05780915,30.13067989,3656.36648,64.50578966,64.62972054,249.39,25.71363312,26.87014487,38.05,21.46
2017-09-25,20.09792477,30.43198669,3680.99615,65.50042576,65.92039034,249.44,25.72649469,26.88897208,38.07,21.64
2017-09-26,19.9572393,30.94933046,3674.66936,65.69378621,65.56478882,248.93,25.62384718,26.72670969,37.83,22.01
2017-09-27,19.9572393,30.79458381,3617.26323,63.51626667,62.47639493,249.08,25.65727001,26.77767601,37.9,21.95
